spatial_element,psychological_perception,behavioral_motivation,relation_type,image_id
cars,overwhelmed by noise,avoidance behavior,negative,202212_113.8741326_22.565286099999998.png
buses,distraction from tasks,inability to focus,negative,202212_113.8741326_22.565286099999998.png
buildings,sense of confinement,desire to escape,negative,202212_113.8741326_22.565286099999998.png
construction,increased chaos,frustration,negative,202212_113.8741326_22.565286099999998.png
pedestrians,crowdedness,hesitation to move,negative,202212_113.8741326_22.565286099999998.png
trees,lack of refuge,avoidance of mental demands,negative,202212_113.87458380000001_22.582022299999995.png
streetscape,incomplete escape,continuation of obligations,negative,202212_113.87458380000001_22.582022299999995.png
intersection,lack of escape,none,negative,202212_113.875372_22.7684626.png
traffic,connection to daily life,none,negative,202212_113.875372_22.7684626.png
buildings,not tranquil,none,negative,202212_113.875372_22.7684626.png
roads,not secluded,none,negative,202212_113.875372_22.7684626.png
intersection,difficult to feel like a refuge,struggling to escape daily worries,negative,202212_113.8750762_22.7877928.png
traffic,constant activity and noise,feeling overwhelmed,negative,202212_113.8750762_22.7877928.png
establishments,highly functional area,engaging in daily tasks,negative,202212_113.8750762_22.7877928.png
traffic,difficult to escape,continuing usual concerns,negative,202212_113.87583200000002_22.5712724.png
buildings,not conducive to stopping thoughts,remaining preoccupied,negative,202212_113.87583200000002_22.5712724.png
activity,active and populated area,inability to relax,negative,202212_113.87583200000002_22.5712724.png
traffic,not a refuge,lack of escape,negative,202212_113.8767009_22.5506245.png
construction,distraction from worries,increased movement,negative,202212_113.8767009_22.5506245.png
camera,implied movement,departure from stationary viewpoint,neutral,202212_113.8767009_22.5506245.png
traffic,lack of escape,continuation of routine,negative,202212_113.8757923_22.514260899999996.png
intersection,stress from navigation,avoidance of area,negative,202212_113.8757923_22.514260899999996.png
vehicles,overwhelmed by urban nuisances,desire for refuge,negative,202212_113.8757923_22.514260899999996.png
intersection,not a refuge,avoidance of responsibilities,negative,202212_113.8764399_22.5633237.png
vehicles,stressful environment,increased anxiety,negative,202212_113.8764399_22.5633237.png
buildings,urban hustle,distraction from thoughts,negative,202212_113.8764399_22.5633237.png
intersection,not a refuge,avoidance of stress,negative,202212_113.87765440000001_22.775584799999997.png
traffic,overwhelmed by distractions,increased anxiety,negative,202212_113.87765440000001_22.775584799999997.png
signals,functional environment,compliance with traffic rules,neutral,202212_113.87765440000001_22.775584799999997.png
roads,lack of escape,avoidance of stress,negative,202212_113.8790022_22.50900620000001.png
traffic,sense of daily grind,increased anxiety,negative,202212_113.8790022_22.50900620000001.png
infrastructure,feeling of confinement,desire to leave,negative,202212_113.8790022_22.50900620000001.png
greenery,slight relief,temporary distraction,neutral,202212_113.8790022_22.50900620000001.png
street,lack of escape,increased attention,negative,202212_113.8790194_22.5608856.png
traffic,stress,avoidance,negative,202212_113.8790194_22.5608856.png
buildings,no refuge,continuing tasks,negative,202212_113.8790194_22.5608856.png
construction,ongoing activity,increased stress,negative,202212_113.879215_22.5202798.png
traffic,external demands,avoidance of space,negative,202212_113.879215_22.5202798.png
industrial,lack of seclusion,distraction from relaxation,negative,202212_113.879215_22.5202798.png
road,not a refuge,continue daily tasks,negative,202212_113.8823777_22.5221444.png
construction,source of nuisance,avoid the area,negative,202212_113.8823777_22.5221444.png
vehicles,connection to daily life,engage with routine,neutral,202212_113.8823777_22.5221444.png
infrastructure,not an escape,remain focused on tasks,negative,202212_113.8823777_22.5221444.png
highway,lack of escape,focus on navigation,negative,202212_113.88112989451119_22.800107612098568.png
traffic,constant distraction,avoid mental disengagement,negative,202212_113.88112989451119_22.800107612098568.png
street,lack of escape,difficulty disengaging,negative,202212_113.8828072_22.5116265.png
buildings,sense of routine,inability to find retreat,negative,202212_113.8828072_22.5116265.png
intersection,not a refuge,avoidance of distractions,negative,202212_113.881676_22.5046663.png
vehicles,busy environment,increased stress,negative,202212_113.881676_22.5046663.png
buildings,lack of escape,no relaxation,negative,202212_113.881676_22.5046663.png
intersection,lack of refuge,difficulty disengaging,negative,202212_113.8831621_22.5645249.png
traffic,stressful environment,increased routine focus,negative,202212_113.8831621_22.5645249.png
pedestrian,overwhelmed by movement,inability to relax,negative,202212_113.8831621_22.5645249.png
traffic,lack of escape,difficulty in mental respite,negative,202212_113.8820283_22.786342899999998.png
pedestrians,overwhelmed by demands,inability to relax,negative,202212_113.8820283_22.786342899999998.png
infrastructure,constant distraction,staying focused on tasks,negative,202212_113.8820283_22.786342899999998.png
commercial,stress from activity,avoiding mental break,negative,202212_113.8820283_22.786342899999998.png
intersection,difficult to detach,avoid the area,negative,202212_113.8839338_22.792216499999995.png
traffic,demands attention,focus on navigation,negative,202212_113.8839338_22.792216499999995.png
construction,detracts from peace,seek quieter spaces,negative,202212_113.8839338_22.792216499999995.png
buildings,lack of refuge,leave the area,negative,202212_113.8839338_22.792216499999995.png
intersection,lack of refuge,difficulty disconnecting,negative,202212_113.8849908_22.5489006.png
traffic,stress from noise,increased anxiety,negative,202212_113.8849908_22.5489006.png
construction,disruption of peace,avoidance of the area,negative,202212_113.8849908_22.5489006.png
trees,sense of being away,mental escape,positive,202212_113.8847561_22.7854292.png
sidewalks,calmer atmosphere,separation from urban flow,positive,202212_113.8847561_22.7854292.png
sky,sense of being away,mental escape,positive,202212_113.8847561_22.7854292.png
road,limited mental detachment,engaging with environment,negative,202212_113.88385370925388_22.501175719282536.png
traffic,active experience,increased engagement,neutral,202212_113.88385370925388_22.501175719282536.png
structures,not conducive to escape,avoidance of responsibilities,negative,202212_113.88385370925388_22.501175719282536.png
street,lack of refuge,stay connected,negative,202212_113.8850821_22.800133999999996.png
traffic,connected to daily life,avoid escape,negative,202212_113.8850821_22.800133999999996.png
buildings,no sense of being away,remain engaged,negative,202212_113.8850821_22.800133999999996.png
streetscape,lack of escape,requires attention,negative,202212_113.8850943_22.7812449.png
traffic,stressful environment,increases engagement,negative,202212_113.8850943_22.7812449.png
density,overwhelming presence,distracts from relaxation,negative,202212_113.8850943_22.7812449.png
advertisements,constant stimulation,diverts attention,negative,202212_113.8850943_22.7812449.png
trees,moderate escape from stress,limited relaxation,neutral,202212_113.88602950000002_22.482492799999996.png
vehicles,increased stress,avoidance of the area,negative,202212_113.88602950000002_22.482492799999996.png
construction,distraction,increased anxiety,negative,202212_113.88602950000002_22.482492799999996.png
urban,lack of respite,seeking quieter spaces,negative,202212_113.88602950000002_22.482492799999996.png
street,difficult to detach from concerns,unlikely to escape,negative,202212_113.8857684_22.813489699999998.png
traffic,stressful environment,increased anxiety,negative,202212_113.8857684_22.813489699999998.png
sounds,overwhelmed senses,avoidance of space,negative,202212_113.8857684_22.813489699999998.png
greenery,slight departure from concrete environment,none,neutral,202212_113.8871212311432_22.59073404108649.png
sky,slight escape from everyday nuisances,none,neutral,202212_113.8871212311432_22.59073404108649.png
urban street,active environment,none,negative,202212_113.8871212311432_22.59073404108649.png
intersection,lack of refuge,avoidance of space,negative,202212_113.8862681_22.5508395.png
traffic,distraction,increased stress,negative,202212_113.8862681_22.5508395.png
buildings,confinement,limited engagement,negative,202212_113.8862681_22.5508395.png
construction,disruption,avoidance of area,negative,202212_113.8862681_22.5508395.png
walkways,minimal relief,transitory movement,neutral,202212_113.8862681_22.5508395.png
traffic,lack of escape,no mental distance,negative,202212_113.8854323_22.554729599999998.png
construction,presence of nuisances,no break from responsibilities,negative,202212_113.8854323_22.554729599999998.png
urban,ongoing demands,no relief from daily worries,negative,202212_113.8854323_22.554729599999998.png
trees,slight natural element,attempt to escape concerns,positive,202212_113.8873515_22.494999999999997.png
traffic,difficult to find refuge,need for navigation,negative,202212_113.8873515_22.494999999999997.png
infrastructure,dominated by urban activity,attention to surroundings,negative,202212_113.8873515_22.494999999999997.png
