full_path,year,lon,lat,score1,score,local_moran_i,local_moran_p,local_moran_quad,local_moran_category
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2404083_22.713298600000005.png,202211,114.2404083,22.7132986,0.65,0.65,0.029728049821718717,0.301,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.24092502102194_22.72834490326265.png,202211,114.240925,22.7283449,0.38334,0.73462,-0.004106367681368133,0.493,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.24117857820256_22.736602871530195.png,202211,114.2411786,22.73660287,0.47913,0.424,0.006351566464839453,0.236,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.24131554309736_22.708746307157305.png,202211,114.2413155,22.70874631,0.51,0.54172,0.0210410494449068,0.202,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2417927_22.721100999999997.png,202211,114.2417927,22.721101,0.43782,0.31314,-0.03755890091122717,0.163,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2425205_22.5659879.png,202211,114.2425205,22.5659879,0.48241,0.409,0.035229093083990984,0.001,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.24312418731222_22.736633147589387.png,202211,114.2431242,22.73663315,0.5224,0.36,0.0021969798983549325,0.494,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2450698_22.7366634.png,202211,114.2450698,22.7366634,0.55427,0.52944,-0.020671712411766446,0.258,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.245535_22.724478399999995.png,202211,114.245535,22.7244784,0.55024,0.4742,0.0020376672475605783,0.363,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2473978_22.734376399999995.png,202211,114.2473978,22.7343764,0.65,0.36,-0.0038134989885097643,0.435,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.24781360000001_22.7408709.png,202211,114.2478136,22.7408709,0.45,0.70593,-0.05613704739811351,0.267,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2481382_22.719207700000002.png,202211,114.2481382,22.7192077,0.47077,0.50407,-0.00038150934864252347,0.48,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.25240049211995_22.71598604493676.png,202211,114.2524005,22.71598604,0.66275,0.353,-0.0041026434137643505,0.423,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.25520290000001_22.7195498.png,202211,114.2552029,22.7195498,0.48241,0.41526,-0.0032522869016176686,0.381,2,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2553826_22.7219132.png,202211,114.2553826,22.7219132,0.44547,0.48684,0.00014168605060561751,0.482,1,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2567779_22.732173299999996.png,202211,114.2567779,22.7321733,0.31773,0.53037,-0.008933902973433749,0.374,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2581402_22.735127600000002.png,202211,114.2581402,22.7351276,0.49851,0.5032,-0.006363609708598858,0.369,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2582836_22.742992200000003.png,202211,114.2582836,22.7429922,0.66753,0.3286,0.027517575238378847,0.235,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2597717_22.748227099999998.png,202211,114.2597717,22.7482271,0.598,0.37,0.02509516780700259,0.148,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.25984672471368_22.724509384105325.png,202211,114.2598467,22.72450938,0.27352,0.443,0.00013842635545685208,0.489,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2615314_22.725412499999997.png,202211,114.2615314,22.7254125,0.29148,0.45066,-9.131578522893758e-05,0.426,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2615504_22.7339659.png,202211,114.2615504,22.7339659,0.55024,0.47454,-0.0034560892271841654,0.356,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2639582_22.746419699999997.png,202211,114.2639582,22.7464197,0.45974,0.40601,0.019552239447423174,0.146,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.26398611778227_22.744614900122613.png,202211,114.2639861,22.7446149,0.46952,0.387,0.022594654030797575,0.159,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2654511_22.749518999999996.png,202211,114.2654511,22.749519,0.236,0.45128,-0.0007469371065990808,0.161,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.26545658124965_22.747714020246537.png,202211,114.2654566,22.74771402,0.19366,0.38728,0.02082519594779647,0.218,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.26567204911491_22.730635825414787.png,202211,114.265672,22.73063583,0.33797,0.43666,0.0010854457626402422,0.378,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.266167_22.759514999999997.png,202211,114.266167,22.759515,0.32621,0.62341,-0.08948158059891238,0.015,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2690539_22.690821300000003.png,202211,114.2690539,22.6908213,0.19409,0.3862,0.022616803678404202,0.059,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2723347_22.731047399999998.png,202211,114.2723347,22.7310474,0.5907,0.65613,-0.05150776420600475,0.192,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.27234334478574_22.75042433588219.png,202211,114.2723433,22.75042434,0.318,0.60132,-0.06205137916580265,0.059,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2725162_22.696644900000003.png,202211,114.2725162,22.6966449,0.44939,0.44501,0.0010997933178024475,0.19,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2726936_22.7415585.png,202211,114.2726936,22.7415585,0.4565,0.54214,-0.027641302272960435,0.135,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.27273476714161_22.77035872925934.png,202211,114.2727348,22.77035873,0.5766,0.42296,0.01237550583083157,0.013,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.27581599321013_22.69406434446471.png,202211,114.275816,22.69406434,0.28,0.52756,-0.020490204681125834,0.202,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2760337_22.7631342.png,202211,114.2760337,22.7631342,0.57506,0.57118,-0.06440209234664647,0.012,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2775438_22.731313999999994.png,202211,114.2775438,22.731314,0.50966,0.5,-0.01187925100707618,0.201,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.27821_22.724613199999997.png,202211,114.27821,22.7246132,0.673,0.40339,0.009237771029676446,0.231,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.27840400000001_22.694100599999995.png,202211,114.278404,22.6941006,0.42373,0.52802,-0.0218966229126939,0.182,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.27997043805485_22.742280218958573.png,202211,114.2799704,22.74228022,0.49781,0.428,0.00645775410111692,0.194,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.28120859325674_22.723283424694912.png,202211,114.2812086,22.72328342,0.56058,0.4782,-0.006878285379690178,0.255,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2813912_22.756487600000003.png,202211,114.2813912,22.7564876,0.23623,0.41535,0.015365089780593456,0.021,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2819875_22.690948999999996.png,202211,114.2819875,22.690949,0.56812,0.4556,-0.0020035714342692907,0.105,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2822374_22.742074400000003.png,202211,114.2822374,22.7420744,0.30588,0.45841,-0.0030992152866069996,0.184,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.28325520000001_22.7446148.png,202211,114.2832552,22.7446148,0.58557,0.4703,-0.008422640724375282,0.15,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.28544010000002_22.781407799999997.png,202211,114.2854401,22.7814078,0.63907,0.38335,0.031361916096733354,0.058,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.28546740000002_22.785401799999995.png,202211,114.2854674,22.7854018,0.64368,0.47307,-0.012088982358194002,0.04,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.28566222857216_22.665868047689063.png,202211,114.2856622,22.66586805,0.38988,0.54921,-0.08510569281552799,0.001,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2873667_22.697519499999995.png,202211,114.2873667,22.6975195,0.5821,0.5,-0.020294294416561012,0.049,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2888354_22.761052399999997.png,202211,114.2888354,22.7610524,0.28301,0.38718,0.03846189018387813,0.014,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.289187_22.702380399999996.png,202211,114.289187,22.7023804,0.40983,0.372,0.023851037835344608,0.097,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2892879_22.691186399999996.png,202211,114.2892879,22.6911864,0.55024,0.35357,0.031538658746962454,0.094,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.28940234571579_22.732666954198482.png,202211,114.2894023,22.73266695,0.47104,0.49853,-0.017506291098934115,0.082,4,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.29010120000001_22.7889905.png,202211,114.2901012,22.7889905,0.57,0.48089,-0.0138955845068013,0.05,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.29145377862082_22.72440749735727.png,202211,114.2914538,22.7244075,0.602,0.317,0.03643406398255946,0.14,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2928763_22.697509499999995.png,202211,114.2928763,22.6975095,0.654,0.52183,-0.03089909489735418,0.044,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2954426_22.676837.png,202211,114.2954426,22.676837,0.40043,0.44248,0.005774437886444227,0.001,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2956031_22.764479600000005.png,202211,114.2956031,22.7644796,0.654,0.34655,0.06969448039684725,0.008,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2970542_22.734420499999995.png,202211,114.2970542,22.7344205,0.59278,0.45446,-0.0023788090358575122,0.039,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.2984209_22.768718899999996.png,202211,114.2984209,22.7687189,0.23623,0.455,-0.004368209251655124,0.008,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.29967391060126_22.668395381640753.png,202211,114.2996739,22.66839538,0.64597,0.62,-0.1557992946087316,0.015,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.3009074_22.770798799999998.png,202211,114.3009074,22.7707988,0.55024,0.48017,-0.025758571412231836,0.003,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.3011382_22.6976226.png,202211,114.3011382,22.6976226,0.61534,0.43483,0.006765768949284681,0.033,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.301909_22.7820227.png,202211,114.301909,22.7820227,0.654,0.47633,-0.01748163403851732,0.029,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.30192942015853_22.69137286015424.png,202211,114.3019294,22.69137286,0.3325,0.34224,0.027543856315531585,0.175,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.3020113_22.788649799999995.png,202211,114.3020113,22.7886498,0.47,0.58731,-0.08667720981289112,0.016,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.3022634_22.676692100000004.png,202211,114.3022634,22.6766921,0.51,0.16027,0.18151436667085324,0.012,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.30635815636455_22.710292430258725.png,202211,114.3063582,22.71029243,0.55,0.6435,-0.1198270024505705,0.016,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.30676170000001_22.6703835.png,202211,114.3067617,22.6703835,0.62314,0.67528,-0.2049703740022191,0.027,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.3070435_22.786400099999998.png,202211,114.3070435,22.7864001,0.55024,0.51571,-0.061704001696203985,0.013,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.3072554_22.766458099999998.png,202211,114.3072554,22.7664581,0.35227,0.363,0.09726834983242136,0.002,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.3079004_22.716158199999995.png,202211,114.3079004,22.7161582,0.34336,0.3391,0.0533237433827129,0.041,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.3090179_22.7845181.png,202211,114.3090179,22.7845181,0.40148,0.23335,0.13250109500322307,0.073,3,Not significant
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.30902102413474_22.671889266942024.png,202211,114.309021,22.67188927,0.69,0.47856,-0.021814932553984555,0.045,4,HL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.3097075_22.6782036.png,202211,114.3097075,22.6782036,0.3513,0.35746,0.0742036675420228,0.011,3,LL
D:\A_Research\A_doing_research\20250804_LLM_campus_restoration\shanghai\final_image\202211_114.31003453056034_22.781030334116412.png,202211,114.3100345,22.78103033,0.3976,0.4463,0.0033976183661636496,0.029,3,LL
